mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
2.034329891204834,0.3144638766746099,0.12260909080505371,0.018368135639585125,True,8,1,8,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.8692579505300353,0.875886524822695,0.8687943262411347,0.8687943262411347,0.8696915018920883,0.0033440743831932604,35,0.2962962962962963,0.3508771929824561,0.44444444444444453,0.32727272727272727,0.3272727272727273,0.3492326776537303,0.05066502596223095,154,0.8,0.7692307692307693,0.7,0.75,0.8181818181818182,0.7674825174825175,0.041207743758068044,51,0.18181818181818182,0.22727272727272727,0.32558139534883723,0.20930232558139536,0.20454545454545456,0.22970401691331924,0.050081170787759165,163
2.5174921989440917,0.18486447032475703,0.14535727500915527,0.02153547727985581,True,8,1,8,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 450, 'random_state': 42}",0.8657243816254417,0.8692579505300353,0.8687943262411347,0.8687943262411347,0.8687943262411347,0.8682730621757763,0.001286928614610045,79,0.2962962962962963,0.3508771929824561,0.3934426229508197,0.32727272727272727,0.3272727272727273,0.3390323133550054,0.03226058228673641,200,0.8,0.7692307692307693,0.6666666666666666,0.75,0.8181818181818182,0.7608158508158509,0.05268418000856874,58,0.18181818181818182,0.22727272727272727,0.27906976744186046,0.20930232558139536,0.20454545454545456,0.22040169133192386,0.03271836689332381,202
0.7488713264465332,0.021947680146605905,0.08307857513427734,0.041387831913177214,True,8,2,2,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 42}",0.8586572438162544,0.8692579505300353,0.875886524822695,0.8617021276595744,0.8723404255319149,0.8675688544720949,0.0064597192494279575,91,0.23076923076923075,0.3272727272727273,0.44444444444444453,0.2909090909090909,0.35714285714285715,0.33010767010767017,0.07101618174194878,215,0.75,0.8181818181818182,0.7,0.6666666666666666,0.8333333333333334,0.7536363636363637,0.06476346735156803,64,0.13636363636363635,0.20454545454545456,0.32558139534883723,0.18604651162790697,0.22727272727272727,0.21596194503171245,0.06245881496844285,209
1.5836691856384277,0.36222059729664674,0.09975113868713378,0.026144896537302873,True,8,2,2,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250, 'random_state': 42}",0.8586572438162544,0.872791519434629,0.8794326241134752,0.8617021276595744,0.8687943262411347,0.8682755682530136,0.00749486633109179,78,0.25925925925925924,0.33333333333333337,0.46875,0.2909090909090909,0.3508771929824561,0.3406257752968279,0.07164683784891955,192,0.7,0.9,0.7142857142857143,0.6666666666666666,0.7692307692307693,0.75003663003663,0.08196312637391924,65,0.1590909090909091,0.20454545454545456,0.3488372093023256,0.18604651162790697,0.22727272727272727,0.2251585623678647,0.06575783593989593,183
2.2369755268096925,0.5774517355626243,0.1356039047241211,0.03254887823864677,True,8,2,2,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.875886524822695,0.8617021276595744,0.8687943262411347,0.8689797759566951,0.005016546956325711,65,0.2962962962962963,0.35714285714285715,0.44444444444444453,0.2909090909090909,0.3508771929824561,0.34793397635502904,0.05536429178141611,165,0.8,0.8333333333333334,0.7,0.6666666666666666,0.7692307692307693,0.7538461538461537,0.061943114027395475,63,0.18181818181818182,0.22727272727272727,0.32558139534883723,0.18604651162790697,0.22727272727272727,0.2295983086680761,0.051775030919622565,175
2.5888102054595947,0.35095724332803485,0.13716411590576172,0.003460194372341685,True,8,2,2,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 450, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.875886524822695,0.8617021276595744,0.8652482269503546,0.8689772698794578,0.005985699248509703,71,0.2962962962962963,0.36363636363636365,0.44444444444444453,0.2909090909090909,0.3214285714285714,0.34334295334295334,0.05670321332688292,181,0.8,0.9090909090909091,0.7,0.6666666666666666,0.75,0.7651515151515151,0.0849782557397872,54,0.18181818181818182,0.22727272727272727,0.32558139534883723,0.18604651162790697,0.20454545454545456,0.22505285412262155,0.052767794191871165,190
0.9138268947601318,0.14299815223650422,0.07022795677185059,0.012385742388639239,True,8,2,5,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150, 'random_state': 42}",0.8586572438162544,0.8763250883392226,0.875886524822695,0.8652482269503546,0.8723404255319149,0.8696915018920883,0.006795544396204374,35,0.23076923076923075,0.36363636363636365,0.44444444444444453,0.32142857142857145,0.33333333333333337,0.3387223887223887,0.068963557853042,202,0.75,0.9090909090909091,0.7,0.6923076923076923,0.9,0.7902797202797204,0.09542121398638069,30,0.13636363636363635,0.22727272727272727,0.32558139534883723,0.20930232558139536,0.20454545454545456,0.22061310782241014,0.06090446393371929,193
1.7766303062438964,0.20835402061276959,0.09622354507446289,0.009907659055756747,True,8,2,5,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250, 'random_state': 42}",0.8621908127208481,0.8798586572438163,0.8687943262411347,0.8652482269503546,0.8723404255319149,0.8696864897376138,0.006118752702755745,48,0.2641509433962264,0.3928571428571429,0.3934426229508197,0.32142857142857145,0.33333333333333337,0.3410425227932188,0.048553020547279155,191,0.7777777777777778,0.9166666666666666,0.6666666666666666,0.6923076923076923,0.9,0.7906837606837607,0.10300134718584042,29,0.1590909090909091,0.25,0.27906976744186046,0.20930232558139536,0.20454545454545456,0.22040169133192386,0.04111357735481004,202
2.158185625076294,0.1884929867899569,0.11550312042236328,0.005485062789450474,True,8,2,5,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 350, 'random_state': 42}",0.8621908127208481,0.8798586572438163,0.8723404255319149,0.8652482269503546,0.8723404255319149,0.8703957095957697,0.00617945189555211,30,0.2641509433962264,0.3928571428571429,0.41935483870967744,0.32142857142857145,0.33333333333333337,0.34622496594499036,0.05484476048610014,175,0.7777777777777778,0.9166666666666666,0.6842105263157895,0.6923076923076923,0.9,0.7941925326135852,0.09893547416022702,28,0.1590909090909091,0.25,0.3023255813953488,0.20930232558139536,0.20454545454545456,0.22505285412262155,0.048193454424236316,190
2.784392070770264,0.3664631585483751,0.20022778511047362,0.05489023378900068,True,8,2,5,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 450, 'random_state': 42}",0.8621908127208481,0.8833922261484098,0.8687943262411347,0.8652482269503546,0.8723404255319149,0.8703932035185324,0.007335839013155628,33,0.2641509433962264,0.4,0.3934426229508197,0.32142857142857145,0.33333333333333337,0.34247109422179023,0.05013582393041771,185,0.7777777777777778,1.0,0.6666666666666666,0.6923076923076923,0.9,0.8073504273504273,0.1261737644387269,14,0.1590909090909091,0.25,0.27906976744186046,0.20930232558139536,0.20454545454545456,0.22040169133192386,0.04111357735481004,202
0.8794171810150146,0.088982760827849,0.06056504249572754,0.005342767009360304,True,8,2,8,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 150, 'random_state': 42}",0.8657243816254417,0.8763250883392226,0.8723404255319149,0.8687943262411347,0.8687943262411347,0.8703957095957697,0.0036301408969620125,30,0.2962962962962963,0.36363636363636365,0.41935483870967744,0.32727272727272727,0.3508771929824561,0.3514874837795042,0.040954528956735854,144,0.8,0.9090909090909091,0.6842105263157895,0.75,0.7692307692307693,0.7825064409274936,0.07378977053679091,41,0.18181818181818182,0.22727272727272727,0.3023255813953488,0.20930232558139536,0.22727272727272727,0.2295983086680761,0.03998734876744572,175
1.4843704223632812,0.22610477026810652,0.10108771324157714,0.024451729993500725,True,8,2,8,250,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 250, 'random_state': 42}",0.8586572438162544,0.8692579505300353,0.875886524822695,0.8687943262411347,0.8687943262411347,0.8682780743302508,0.005512569058304947,77,0.23076923076923075,0.3272727272727273,0.4262295081967213,0.32727272727272727,0.3272727272727273,0.32776338415682676,0.06181288798842866,216,0.75,0.8181818181818182,0.7222222222222222,0.75,0.8181818181818182,0.7717171717171718,0.03927072156827023,46,0.13636363636363635,0.20454545454545456,0.3023255813953488,0.20930232558139536,0.20454545454545456,0.21141649048625794,0.05290800635993279,216
2.2188748359680175,0.4059301069548657,0.15087618827819824,0.03173263711910297,True,8,2,8,350,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 350, 'random_state': 42}",0.8657243816254417,0.872791519434629,0.8794326241134752,0.8687943262411347,0.8687943262411347,0.8711074355311631,0.004729125121036788,18,0.2962962962962963,0.33333333333333337,0.45161290322580644,0.32727272727272727,0.3272727272727273,0.34715759748017816,0.053813955926072375,166,0.8,0.9,0.7368421052631579,0.75,0.8181818181818182,0.8010047846889952,0.05799043062200959,21,0.18181818181818182,0.20454545454545456,0.32558139534883723,0.20930232558139536,0.20454545454545456,0.2251585623678647,0.05111624916470462,183
2.559480571746826,0.16487078971127284,0.19687275886535643,0.07027220928706546,True,8,2,8,450,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 450, 'random_state': 42}",0.8657243816254417,0.8798586572438163,0.8723404255319149,0.8687943262411347,0.8687943262411347,0.8711024233766885,0.004853498505709821,23,0.2962962962962963,0.37037037037037035,0.41935483870967744,0.32727272727272727,0.3272727272727273,0.3481133919843597,0.04271860211941143,164,0.8,1.0,0.6842105263157895,0.75,0.8181818181818182,0.8104784688995215,0.10553557615901091,13,0.18181818181818182,0.22727272727272727,0.3023255813953488,0.20930232558139536,0.20454545454545456,0.22505285412262155,0.04126468633828617,190
0.9872803688049316,0.2532630547740642,0.07783141136169433,0.03481153359962133,True,8,4,2,150,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150, 'random_state': 42}",0.8692579505300353,0.8692579505300353,0.875886524822695,0.8617021276595744,0.8723404255319149,0.869688995814851,0.004681903637463984,39,0.3018867924528302,0.3508771929824561,0.44444444444444453,0.2909090909090909,0.35714285714285715,0.3490520755863358,0.05435745843269077,160,0.8888888888888888,0.7692307692307693,0.7,0.6666666666666666,0.8333333333333334,0.7716239316239315,0.08211073344758743,47,0.18181818181818182,0.22727272727272727,0.32558139534883723,0.18604651162790697,0.22727272727272727,0.2295983086680761,0.051775030919622565,175
